numMajors,Rank,School,Grad Rate,2013cost,all_20netroi,all_annualroi,2013cost_aid,all_20netroi_aid,all_annualroi_aid,art_20netroi,art_annualroi,art_20netroi_aid,art_annualroi_aid,bus_20netroi,bus_annualroi,bus_20netroi_aid,bus_annualroi_aid,cs_20netroi,cs_annualroi,cs_20netroi_aid,cs_annualroi_aid,econ_20netroi,econ_annualroi,econ_20netroi_aid,econ_annualroi_aid,edu_20netroi,edu_annualroi,edu_20netroi_aid,edu_annualroi_aid,eng_20netroi,eng_annualroi,eng_20netroi_aid,eng_annualroi_aid,humanities_20netroi,humanities_annualroi,humanities_20netroi_aid,humanities_annualroi_aid,lifesci_20netroi,lifesci_annualroi,lifesci_20netroi_aid,lifesci_annualroi_aid,math_20netroi,math_annualroi,math_20netroi_aid,math_annualroi_aid,nurse_20netroi,nurse_annualroi,nurse_20netroi_aid,nurse_annualroi_aid,polisci_20netroi,polisci_annualroi,polisci_20netroi_aid,polisci_annualroi_aid,social_20netroi,social_annualroi,social_20netroi_aid,social_annualroi_aid
1,1049,Fort Lewis College (In-State),0.38,87050,109900,0.043,46190,150800,0.077,,,,,249100,0.072,289900,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1050,North Georgia College and State University (Out-Of-State),0.52,115300,109600,0.036,90640,134300,0.048,,,,,102800,0.034,127400,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1051,"St. John Fisher College - Rochester, NY ",0.75,157200,109500,0.028,97240,169500,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1052,Northwestern State University (Out-Of-State),0.35,108500,109400,0.037,72930,145000,0.058,,,,,159300,0.048,194900,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220900,0.059,256500,0.08,,,,,,,,
0,1053,East Stroudsburg University (ESU) (In-State),0.57,84240,109300,0.044,59740,133800,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1054,Southern Connecticut State University (SCSU) (In-State),0.44,95550,108600,0.04,65890,138200,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1055,"Cameron University - Lawton, OK (Out-Of-State)",0.19,103200,108300,0.038,75650,135900,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1056,Emporia State University (In-State),0.42,71240,107800,0.049,51450,127600,0.066,,,,,157100,0.062,176800,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1057,Harding University ,0.61,105600,107000,0.037,65780,146800,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1058,Appalachian State University (Out-Of-State),0.66,120100,106900,0.034,87930,139000,0.05,,,,,213300,0.054,245400,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1059,Centenary College ,0.49,162100,106600,0.027,95620,173100,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1060,Northern State University (In-State),0.42,79300,105800,0.045,59340,125800,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1061,"Lake Superior State University - Sault Ste Marie, MI (Out-Of-State)",0.38,127500,105100,0.032,87680,144900,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1062,George Fox University ,0.64,166700,104700,0.026,95530,175900,0.055,,,,,111400,0.028,182600,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1063,Jamestown College ,0.52,115500,104300,0.034,66740,153100,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1064 (tie),Houghton College ,0.67,153400,104200,0.028,86370,171300,0.058,,,,,189000,0.043,256000,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1064 (tie),Grand Valley State University (Out-Of-State),0.66,115000,104200,0.034,88700,130400,0.048,,,,,132300,0.041,158600,0.054,380000,0.077,406300,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1066,Avila University ,0.43,149200,103700,0.028,80970,171900,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1067,North Carolina Central University (In-State),0.43,79570,103500,0.044,39020,144100,0.082,,,,,136000,0.053,176500,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1068,University of Findlay ,0.53,163400,103000,0.026,91880,174600,0.056,,,,,134900,0.032,206500,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1069,Georgia College & State University (GCSU) (Out-Of-State),0.57,163300,102700,0.026,133600,132400,0.037,,,,,147100,0.034,176900,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1070,Upper Iowa University ,0.41,151600,101700,0.028,76070,177300,0.064,,,,,151500,0.037,227100,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1071,Bellarmine University ,0.62,200200,101300,0.022,105500,196000,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1072,Northwest Missouri State University (Out-Of-State),0.52,94290,100700,0.039,65210,129700,0.058,,,,,110100,0.041,139200,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1073,University of Mount Union ,0.65,149100,100300,0.028,92600,156800,0.052,,,,,261100,0.054,317600,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1074 (tie),University of Arkansas - Little Rock Campus (In-State),0.2,101200,100200,0.037,55570,145800,0.068,,,,,187000,0.055,232700,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1074 (tie),Lindenwood University ,0.41,151600,100200,0.027,112900,139000,0.043,,,,,154300,0.037,193000,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1076,Missouri Southern State University (MSSU) (Out-Of-State),0.34,87530,99870,0.04,62140,125300,0.058,,,,,221400,0.067,246700,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1077,Northeastern State University (In-State),0.3,62850,99840,0.05,38380,124300,0.077,,,,,185600,0.073,210100,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18920,0.015,43390,0.04
1,1078,Mount Mercy University ,0.54,148500,99810,0.028,87330,161000,0.055,,,,,110000,0.03,171100,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1079,Davenport University ,0.35,111900,99210,0.034,75600,135500,0.054,,,,,61450,0.024,97750,0.044,274500,0.066,310800,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1080,LaGrange College ,0.43,150600,98710,0.027,79000,170300,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1081,West Liberty University (In-State),0.41,81330,98550,0.042,47330,132500,0.071,,,,,21720,0.014,55720,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1082,Biola University ,0.62,183300,98240,0.023,129100,152500,0.041,,,,,103800,0.024,158100,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1083,Oral Roberts University (ORU) ,0.51,140800,97910,0.028,83250,155500,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1084,Murray State University (In-State),0.54,79600,97810,0.043,42470,134900,0.076,-185000,<-21.9%,-147000,<-20.8%,97930,0.043,135100,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1085,Delaware State University (In-State),0.33,100000,97790,0.036,67910,129900,0.057,,,,,110100,0.039,142200,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1086,University of Wisconsin (UW) - River Falls Campus (Out-Of-State),0.54,110900,97220,0.034,95960,112100,0.041,,,,,163900,0.048,178800,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1087,Liberty University ,0.46,135600,96940,0.029,99620,132900,0.045,,,,,236400,0.053,272400,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305700,0.063,341700,0.079,,,,,,,,
1,1088,Jacksonville State University (JSU) (Out-Of-State),0.29,110900,96760,0.034,74400,133200,0.054,,,,,-8270,-0.002,28210,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1089,Valdosta State University (VSU) (In-State),0.41,94100,96580,0.038,65090,125600,0.057,,,,,229900,0.065,258900,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1090,Fontbonne University ,0.34,148900,96290,0.027,92670,152500,0.052,,,,,73100,0.022,129300,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1091,Lenoir-Rhyne University ,0.49,168700,96230,0.024,81210,183700,0.063,,,,,194700,0.041,282200,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1092,"Lee University - Cleveland, TN ",0.49,99000,95910,0.036,51620,143300,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1093,Eastern Oregon University (In-State),0.32,85660,95830,0.04,61400,120100,0.057,,,,,366700,0.089,390900,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1094,University of Wisconsin (UW) - Stevens Point Campus (Out-Of-State),0.6,108000,95510,0.034,93110,110400,0.042,,,,,177900,0.052,192800,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1095,Evergreen State College (In-State),0.54,85430,95480,0.04,57470,123400,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1096,Southeast Missouri State University (In-State),0.46,80020,94400,0.041,53550,120900,0.063,,,,,325400,0.086,351900,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1097,Colorado College (CC) ,0.9,212000,93950,0.02,93600,212400,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1098,Humboldt State University (Out-Of-State),0.4,155400,93480,0.025,108300,140600,0.044,,,,,-57200,-0.021,-10100,-0.003,,,,,,,,,,,,,,,,,,,,,357600,0.063,404700,0.083,,,,,,,,,,,,,,,,
1,1099,Gustavus Adolphus College ,0.83,181000,93470,0.023,88160,186300,0.06,,,,,369700,0.059,462500,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1100,University of Southern Indiana (Out-Of-State),0.39,119100,93310,0.031,92860,119600,0.044,,,,,134300,0.04,160500,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1101,Coastal Carolina University (Out-Of-State),0.47,145900,92700,0.027,119100,119500,0.037,,,,,68330,0.021,95130,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1102,Davidson College ,0.92,206500,92390,0.02,99890,199000,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1103,Madonna University ,0.39,115600,92340,0.031,77390,130500,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1104,The University of Tennessee at Martin (UT Martin) (In-State),0.49,76430,90300,0.041,37820,128900,0.079,,,,,154200,0.058,192800,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1105,La Roche College ,0.53,147900,90210,0.026,79940,158200,0.058,51210,0.017,119200,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1106,Missouri State University (MSU) (Out-Of-State),0.55,105200,88770,0.033,83170,110800,0.045,9777,0.006,31780,0.018,126100,0.042,148100,0.054,587100,0.101,609100,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1107,Mississippi University for Women (In-State),0.37,65400,87610,0.045,32250,120800,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1108,Eastern Oregon University (Out-Of-State),0.32,94140,87350,0.035,69880,111600,0.051,,,,,358200,0.083,382400,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1109,School of the Art Institute of Chicago ,0.54,241600,87220,0.017,191400,137400,0.029,82990,0.017,133200,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1110,University of Southern Mississippi (USM) (Out-Of-State),0.5,125900,86060,0.028,84160,127800,0.049,,,,,17420,0.008,59140,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000,0.066,351700,0.087,,,,,,,,
0,1111,University of Wisconsin (UW) - Superior Campus (In-State),0.35,76370,86010,0.04,55780,106600,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1112,University of Southern Maine (USM) (In-State),0.3,113400,86000,0.03,87570,111800,0.044,,,,,-3610,0,22190,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1113,Columbus State University (Out-Of-State),0.34,132600,85880,0.027,104000,114500,0.039,,,,,129700,0.036,158300,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1114,Northern State University (Out-Of-State),0.42,99950,85170,0.033,79990,105100,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1115,Belmont University ,0.67,162000,83520,0.023,115600,129900,0.04,-46400,-0.015,-49,0.002,114100,0.029,160500,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1116,Central Michigan University (Out-Of-State),0.57,159000,83350,0.023,121100,121200,0.037,38010,0.012,75900,0.026,124900,0.031,162800,0.045,433300,0.07,471200,0.084,,,,,,,,,,,,,,,,,-14700,-0.003,23220,0.01,,,,,,,,,,,,,,,,
0,1117,Texas Southern University (Out-Of-State),0.12,143900,83270,0.025,95960,131200,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1118,Wittenberg University ,0.65,197200,83230,0.019,102700,177700,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1119,McKendree University ,0.49,152700,83140,0.024,71480,164400,0.063,,,,,24240,0.009,105500,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1120,Texas A&M University - Commerce Campus (Out-Of-State),0.36,126100,83120,0.027,86150,123000,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1121,Virginia State University (VSU) (In-State),0.42,82150,83040,0.037,54320,110900,0.059,,,,,84280,0.038,112100,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1122 (tie),Kutztown University of Pennsylvania (In-State),0.54,89910,82500,0.035,63920,108500,0.053,56440,0.026,82430,0.044,194500,0.061,220500,0.079,,,,,,,,,18840,0.011,44840,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1122 (tie),University of Tampa ,0.57,149600,82500,0.024,103900,128200,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1124,Nicholls State University (Out-Of-State),0.39,110500,82190,0.03,80290,112400,0.046,,,,,-8810,-0.003,21360,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1125,"Cornell College - Mount Vernon, IA ",0.71,177700,81980,0.021,81210,178500,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1126,Niagara University ,0.67,159700,81700,0.023,78400,163000,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1127,"Concordia College - Moorhead, MN ",0.68,153200,81410,0.023,82200,152400,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1128,University of Montana (Out-Of-State),0.47,145600,81200,0.024,122800,104000,0.033,,,,,67800,0.021,90620,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1129,Luther College ,0.77,178300,81180,0.021,94050,165500,0.054,,,,,74970,0.019,159200,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1130,Austin Peay State University (In-State),0.36,91110,80620,0.034,55250,116500,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1131,SUNY - College at Cortland (Out-Of-State),0.69,125200,80120,0.027,103500,101900,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1132,Henderson State University (In-State),0.36,78880,79960,0.037,40030,118800,0.073,,,,,127500,0.051,166400,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1133,Edinboro University of Pennsylvania (In-State),0.42,87290,79790,0.035,60840,106200,0.054,-75400,-0.094,-49000,-0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1134,Alverno College ,0.39,149400,79200,0.023,80250,148300,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1135,Northern Michigan University (In-State),0.43,87180,78350,0.034,55760,109800,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1136,Malone University ,0.62,144400,77090,0.023,76640,144800,0.056,,,,,121400,0.033,189100,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1137,Mansfield University of Pennsylvania (In-State),0.48,88840,76830,0.033,62530,103100,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1138 (tie),Norfolk State University (In-State),0.34,93290,76410,0.032,52810,116900,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1138 (tie),Point Park University ,0.5,156200,76410,0.022,98290,134400,0.046,,,,,13680,0.006,71620,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1140,Alabama State University (ASU) (In-State),0.26,76970,74940,0.036,35930,116000,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1141,College of Charleston (In-State),0.69,100300,73450,0.03,63550,110200,0.053,-37100,-0.021,-413,0.001,177700,0.054,214400,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1142,Wingate University ,0.45,137900,73380,0.023,65410,145800,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1143,University of Arkansas - Pine Bluff Campus (In-State),0.28,82100,73360,0.034,45090,110400,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1144,Montana State University - Billings Campus (Out-Of-State),0.46,127400,71810,0.024,102400,96800,0.036,,,,,19330,0.009,44320,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1145,Southeast Missouri State University (Out-Of-State),0.46,102700,71760,0.029,76190,98220,0.044,,,,,302800,0.073,329200,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1146,Southern Oregon University (In-State),0.32,91760,69950,0.03,68020,93690,0.046,,,,,171700,0.056,195500,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1147,East Stroudsburg University (ESU) (Out-Of-State),0.57,124000,69580,0.024,99490,94080,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1148,East Tennessee State University (ETSU) (Out-Of-State),0.41,161200,69390,0.02,125600,104900,0.033,,,,,8219,0.004,43760,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1149,Bard College ,0.79,237100,69040,0.015,117900,188300,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1150,Northeastern State University (Out-Of-State),0.3,93710,68970,0.03,69240,93440,0.045,,,,,154700,0.052,179200,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11900,-0.005,12520,0.01
0,1151,Barton College ,0.48,149900,68260,0.021,85360,132800,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1152,Delta State University (In-State),0.37,71770,66540,0.035,45830,92470,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1153,Fort Lewis College (Out-Of-State),0.38,130900,66010,0.022,90080,106900,0.042,,,,,205200,0.05,246000,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1154,Muskingum University ,0.5,139300,65910,0.021,75140,130100,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1155,Auburn University - Montgomery (In-State),0.3,77590,65650,0.033,54000,89240,0.052,,,,,46620,0.025,70220,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1156,Rockford College ,0.55,157800,65240,0.019,98910,124100,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1157,Edinboro University of Pennsylvania (Out-Of-State),0.42,102100,64960,0.027,75670,91410,0.042,-90300,-0.101,-63800,-0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1158,West Liberty University (Out-Of-State),0.41,116500,63340,0.024,82540,97340,0.041,,,,,-13500,-0.005,20510,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1159,Ball State University (BSU) (Out-Of-State),0.57,152600,63020,0.019,108500,107200,0.037,-59600,-0.023,-15500,-0.006,113200,0.03,157400,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72700,-0.03,-28600,-0.014
1,1160,Emporia State University (Out-Of-State),0.42,116400,62630,0.023,96610,82410,0.033,,,,,111900,0.036,131700,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1161,University of North Carolina at Wilmington (UNCW) (Out-Of-State),0.69,122700,62580,0.022,98320,86930,0.034,,,,,101400,0.032,125800,0.044,535600,0.089,559900,0.102,,,,,,,,,,,,,44090,0.017,68440,0.028,,,,,,,,,,,,,,,,,,,,
1,1162,"Bethel College - Mishawaka, IN ",0.62,138000,62240,0.02,75170,125000,0.052,,,,,188600,0.046,251400,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1163,Delaware State University (Out-Of-State),0.33,136000,61800,0.021,103900,93940,0.034,,,,,74070,0.024,106200,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1164,"Saint Mary's College - Notre Dame, IN ",0.78,177900,61590,0.017,103700,135800,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1165,Southern Connecticut State University (SCSU) (Out-Of-State),0.44,144400,59700,0.019,114800,89360,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1166,Tusculum College ,0.28,145500,59480,0.019,80130,124800,0.05,,,,,59330,0.019,124700,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1167,University of Hawaii at Hilo (In-State),0.39,75660,59020,0.031,49790,84880,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1168,Gardner-Webb University ,0.48,139900,58780,0.019,85670,113100,0.045,,,,,157100,0.04,211400,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1169,Middle Tennessee State University (MTSU) (Out-Of-State),0.45,147500,58380,0.018,109500,96410,0.034,-50700,-0.019,-12700,-0.005,130900,0.034,169000,0.049,445100,0.074,483200,0.09,,,,,,,,,,,,,,,,,,,,,,,,,184400,0.043,222400,0.059,,,,,,,,
0,1170,Northern Michigan University (Out-Of-State),0.43,108600,56940,0.023,77160,88370,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1171,University of Arkansas - Little Rock Campus (Out-Of-State),0.2,144500,56920,0.018,98840,102600,0.038,,,,,143800,0.037,189400,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1172,Henderson State University (Out-Of-State),0.36,102500,56310,0.024,63680,95160,0.048,,,,,103900,0.037,142700,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1173,Western Oregon University (In-State),0.45,93730,54370,0.025,67290,80810,0.042,,,,,196800,0.06,223200,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1174,"Columbia College - Chicago, IL ",0.41,167600,54350,0.016,127900,94040,0.03,22570,0.008,62250,0.022,173100,0.038,212800,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1175,University of North Carolina at Greensboro (UNCG) (Out-Of-State),0.54,130200,54330,0.019,93810,90710,0.036,6037,0.004,42410,0.02,165800,0.044,202200,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296500,0.063,332800,0.08,,,,,,,,
1,1176,SUNY - Fredonia (In-State),0.64,83630,53660,0.027,63130,74160,0.041,,,,,47410,0.024,67910,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1177,North Carolina Central University (Out-Of-State),0.43,129500,53580,0.019,88970,94130,0.038,,,,,86010,0.027,126600,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1178,Wartburg College ,0.65,164500,52900,0.016,84510,132900,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1179,Oklahoma Baptist University (OBU) ,0.52,121500,52570,0.02,59890,114200,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1180,Mississippi University for Women (Out-Of-State),0.37,101500,51490,0.022,68360,84650,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1181,"Monmouth College - Monmouth, IL ",0.58,160000,51040,0.016,72860,138200,0.056,,,,,24890,0.009,112000,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
